Siruta,Localitate,Judet,Abs_liceal,Abs_postlic,Abs_primar_gimn,Abs_profes,Abs_tehnic,Abs_univ,Pop_liceal,Pop_profess,Pop_primar_gimn,Pop_univ
76558,Grivita,GL,0,0,27,0,0,0,0,0,262,0
76585,Independenta,GL,0,0,53,0,0,0,0,0,371,0
76601,Ivesti,GL,13,0,92,0,0,0,52,111,1044,0
76638,Jorasti,GL,0,0,20,0,0,0,0,0,180,0
76674,Liesti,GL,0,0,96,0,0,0,0,0,877,0
76692,Matca,GL,0,0,142,0,0,0,0,0,1175,0
76718,Mastacani,GL,0,0,56,0,0,0,0,0,422,0
76745,Movileni,GL,0,0,25,0,0,0,0,0,204,0
76763,Namoloasa,GL,0,0,14,0,0,0,0,0,161,0
76807,Nicoresti,GL,0,0,35,0,0,0,0,0,320,0
76932,Oancea,GL,0,0,10,0,0,0,0,0,116,0
76969,Pechea,GL,93,0,108,25,0,0,484,88,921,0
76996,Piscu,GL,0,0,48,0,0,0,0,0,409,0
77028,Priponesti,GL,0,0,26,0,0,0,0,0,188,0
77082,Rediu,GL,0,0,14,0,0,0,0,0,158,0
77126,Scanteiesti,GL,0,0,35,0,0,0,0,0,176,0
77153,Schela,GL,0,0,44,0,0,0,0,0,357,0
77180,Slobozia Conachi,GL,0,0,52,0,0,0,0,0,411,0
77224,Smardan,GL,0,0,33,0,0,0,0,0,460,0
77260,Smulti,GL,0,0,15,0,0,0,0,0,101,0
77288,Suceveni,GL,0,0,13,0,0,0,0,0,135,0
77313,Tudor Vladimirescu,GL,34,0,51,0,0,0,181,27,425,0
77331,Tulucesti,GL,0,0,44,0,0,0,0,0,544,0
77377,Tepu,GL,0,0,14,0,0,0,0,0,172,0
77402,Umbraresti,GL,0,0,58,0,0,0,0,0,530,0
77475,Valea Marului,GL,0,0,33,0,0,0,0,0,288,0
77509,Varlezi,GL,0,0,26,0,0,0,0,0,171,0
77536,Vladesti,GL,0,0,13,0,0,0,0,0,182,0
77561,Radesti,GL,0,0,12,0,0,0,0,0,150,0
77579,Negrilesti,GL,0,0,31,0,0,0,0,0,191,0
77587,Poiana,GL,0,0,18,0,0,0,0,0,180,0
77595,Cuza Voda,GL,0,0,22,0,0,0,0,0,220,0
77601,Suhurlui,GL,0,0,15,0,0,0,0,0,107,0
77812,Municipiul Targu Jiu,GJ,1894,932,965,49,95,971,8029,430,8661,3363
77910,Balesti,GJ,0,0,45,0,0,0,0,0,433,0
78016,Dragutesti,GJ,0,0,40,0,0,0,0,0,237,0
78089,Turcinesti,GJ,0,0,4,0,0,0,0,0,99,0
78141,Municipiul Motru,GJ,458,0,281,20,0,0,1642,72,1948,0
78258,Oras Novaci,GJ,157,0,52,0,0,0,518,23,477,0
78329,Oras Targu Carbunesti,GJ,83,0,70,0,0,0,388,0,756,0
78454,Oras Ticleni,GJ,78,0,66,0,38,0,197,64,347,0
78472,Albeni,GJ,0,0,40,0,0,0,0,0,236,0
78542,Alimpesti,GJ,0,0,14,0,0,0,0,0,130,0
78604,Aninoasa,GJ,0,0,29,0,0,0,0,0,357,0
78668,Arcani,GJ,0,0,4,0,0,0,0,0,38,0
78711,Baia De Fier,GJ,31,41,49,0,0,0,147,63,353,0
78748,Balanesti,GJ,0,0,12,0,0,0,0,0,83,0
78828,Barbatesti,GJ,0,0,21,0,0,0,0,0,118,0
78873,Bengesti-Ciocadia,GJ,0,0,16,0,0,0,0,0,212,0
78926,Berlesti,GJ,0,0,23,0,0,0,0,0,145,0
79004,Balteni,GJ,78,0,80,0,0,0,291,0,591,0
79077,Bolbosi,GJ,0,0,39,0,0,0,0,0,290,0
79157,Borascu,GJ,0,0,29,0,0,0,0,0,182,0
79237,Branesti,GJ,0,0,23,0,0,0,0,0,200,0
79308,Oras Bumbesti-Jiu,GJ,70,26,53,0,0,0,198,70,496,0
79362,Bumbesti-Pitic,GJ,0,0,16,0,0,0,0,0,123,0
79406,Bustuchin,GJ,37,0,57,0,0,0,189,81,292,0
79497,Capreni,GJ,0,0,18,0,0,0,0,0,137,0
79585,Catunele,GJ,0,0,9,0,0,0,0,0,125,0
79656,Ciuperceni,GJ,0,0,12,0,0,0,0,0,94,0
79736,Calnic,GJ,0,0,15,0,0,0,0,0,136,0
79834,Crasna,GJ,0,0,37,0,0,0,0,0,308,0
79932,Cruset,GJ,0,0,42,0,0,0,0,0,358,0
80043,Danciulesti,GJ,0,0,22,0,0,0,0,0,142,0
80123,Danesti,GJ,0,0,15,0,0,0,0,0,146,0
80249,Dragotesti,GJ,0,0,19,0,0,0,0,0,190,0
80285,Farcasesti,GJ,74,0,48,0,0,0,159,44,335,0
80365,Glogova,GJ,0,0,13,0,0,0,0,0,155,0
80427,Godinesti,GJ,0,0,16,0,0,0,0,0,149,0
80506,Hurezani,GJ,0,0,13,0,0,0,0,0,177,0
80560,Ionesti,GJ,0,0,18,0,0,0,0,0,176,0
80613,Jupanesti,GJ,0,0,16,0,0,0,0,0,111,0
80677,Lelesti,GJ,0,0,13,0,0,0,0,0,115,0
80711,Licurici,GJ,0,0,31,0,0,0,0,0,158,0
80766,Logresti,GJ,0,0,25,0,0,0,0,0,159,0
80846,Matasari,GJ,101,0,60,0,0,0,364,51,466,0
80908,Musetesti,GJ,0,0,14,0,0,0,0,0,121,0
80980,Negomir,GJ,0,0,66,0,0,0,0,0,336,0
81095,Pades,GJ,0,0,52,0,0,0,0,0,374,0
81184,Pestisani,GJ,60,22,32,0,0,0,163,0,259,0
81264,Plopsoru,GJ,0,0,83,0,0,0,0,0,557,0
81380,Polovragi,GJ,0,0,26,0,0,0,0,0,224,0
81415,Prigoria,GJ,0,0,21,0,0,0,0,0,193,0
81497,Rosia De Amaradia,GJ,74,0,20,0,0,0,139,0,315,0
81576,Runcu,GJ,19,0,43,0,0,0,86,0,314,0
81656,Samarinesti,GJ,0,0,13,0,0,0,0,0,119,0
81754,Sacelu,GJ,0,0,11,0,0,0,0,0,70,0
81816,Saulesti,GJ,0,0,24,0,0,0,0,0,163,0
81861,Scoarta,GJ,0,0,26,0,0,0,0,0,259,0
81987,Schela,GJ,0,0,9,0,0,0,0,0,86,0
82047,Slivilesti,GJ,0,0,36,0,0,0,0,0,236,0
82136,Stanesti,GJ,0,0,23,0,0,0,0,0,124,0
82243,Stejari,GJ,0,0,31,0,0,0,0,0,192,0
82314,Stoina,GJ,19,0,22,0,0,0,93,72,142,0
82396,Telesti,GJ,0,0,24,0,0,0,0,0,186,0
82430,Oras Tismana,GJ,44,0,58,0,0,0,174,17,450,0
82555,Turburea,GJ,0,0,55,0,0,0,64,47,320,0
82617,Oras Turceni,GJ,263,0,103,17,24,0,986,98,810,0
82680,Tantareni,GJ,0,0,57,0,0,0,0,0,499,0
82733,Urdari,GJ,0,0,37,0,0,0,0,0,260,0
82779,Vagiulesti,GJ,0,0,15,0,0,0,0,0,161,0
82831,Vladimir,GJ,0,0,27,0,0,0,0,0,157,0
82895,Oras Rovinari,GJ,113,33,125,16,27,0,393,77,911,0
83133,Municipiul Odorheiu Secuiesc,HR,638,64,343,67,16,64,2458,504,3516,186
83151,Bradesti,HR,0,0,4,0,0,0,0,0,110,0
83197,Feliceni,HR,0,0,22,0,0,0,0,0,249,0
83320,Municipiul Miercurea Ciuc,HR,747,142,460,118,0,151,2994,658,3906,820
83375,Pauleni-Ciuc,HR,0,0,13,0,0,0,0,0,130,0
83428,Oras Baile Tusnad,HR,0,0,20,0,0,0,0,0,164,0
83464,Oras Balan,HR,46,0,63,0,0,0,134,36,391,0
83491,Oras Borsec,HR,7,0,21,0,0,0,44,0,177,0
83525,Oras Cristuru Secuiesc,HR,99,0,102,36,0,0,487,197,973,0
83561,Municipiul Gheorgheni,HR,376,0,184,21,0,47,1322,224,1660,126
83632,Municipiul Toplita,HR,231,42,155,0,0,0,834,87,1387,0
83749,Oras Vlahita,HR,38,0,90,22,0,0,147,74,674,0
83785,Atid,HR,0,0,18,0,0,0,0,0,335,0
83847,Avramesti,HR,0,0,20,0,0,0,0,0,236,0
83936,Bilbor,HR,0,0,28,0,0,0,0,0,207,0
83963,Capalnita,HR,0,0,26,0,0,0,0,0,220,0
83981,Ciucsangeorgiu,HR,0,0,58,0,0,0,0,0,526,0
84086,Ciumani,HR,0,0,48,0,0,0,0,0,320,0
84102,Carta,HR,0,0,29,0,0,0,0,0,275,0
84148,Corbu,HR,25,12,13,0,0,0,208,0,167,0
84175,Corund,HR,40,0,37,0,0,0,87,68,463,0
84237,Danesti,HR,19,0,20,24,0,0,61,73,159,0
84264,Dealu,HR,0,0,37,0,0,0,0,0,386,0
84344,Ditrau,HR,10,0,61,0,0,0,64,0,411,0
84380,Darjiu,HR,0,0,4,0,0,0,0,0,79,0
84415,Frumoasa,HR,0,0,28,0,0,0,0,0,342,0
84460,Galautas,HR,0,0,26,0,0,0,0,0,147,0
84558,Joseni,HR,27,0,51,0,0,0,101,0,394,0
84594,Lazarea,HR,0,0,34,0,0,0,0,0,322,0
84629,Lueta,HR,0,0,32,0,0,0,0,0,282,0
84656,Lunca De Jos,HR,0,0,52,0,0,0,0,0,619,0
84754,Lunca De Sus,HR,75,0,38,0,0,0,131,86,341,0
84825,Lupeni,HR,0,0,37,0,0,0,0,0,426,0
84923,Martinis,HR,0,0,27,0,0,0,0,0,226,0
85056,Meresti,HR,0,0,9,0,0,0,0,0,97,0
85074,Mihaileni,HR,0,0,24,0,0,0,0,0,251,0
85127,Mugeni,HR,0,0,24,0,0,0,0,0,301,0
85243,Ocland,HR,0,0,21,0,0,0,0,0,185,0
85289,Plaiesii De Jos,HR,0,0,24,0,0,0,0,0,365,0
85341,Praid,HR,0,0,68,0,0,0,0,0,574,0
85412,Remetea,HR,0,0,52,0,0,0,0,0,528,0
85467,Sacel,HR,0,0,9,0,0,0,0,0,158,0
85528,Sarmas,HR,0,0,34,0,0,0,0,0,238,0
85582,Secuieni,HR,0,0,26,0,0,0,0,0,256,0
85626,Siculeni,HR,0,0,14,0,0,0,0,0,229,0
85680,Sancraieni,HR,0,0,17,0,0,0,0,0,170,0
85760,Sandominic,HR,0,0,70,0,0,0,0,0,515,0
85788,Sanmartin,HR,29,0,25,23,0,0,91,77,256,0
85840,Sansimion,HR,0,0,32,0,0,0,0,0,430,0
85877,Subcetate,HR,51,0,14,13,0,0,218,11,174,0
85920,Suseni,HR,0,0,49,0,0,0,0,0,393,0
85984,Simonesti,HR,0,0,44,0,0,0,0,0,334,0
86133,Tulghes,HR,0,0,36,0,0,0,0,0,303,0
86188,Tusnad,HR,0,0,16,0,0,0,0,0,239,0
86222,Ulies,HR,0,0,14,0,0,0,0,0,112,0
86311,Varsag,HR,0,0,17,0,0,0,0,0,171,0
86339,Voslabeni,HR,0,0,12,0,0,0,0,0,100,0
86366,Zetea,HR,14,0,52,0,0,0,69,0,534,0
86438,Madaras,HR,0,0,23,0,0,0,0,0,194,0
86446,Cozmeni,HR,0,0,15,0,0,0,0,0,223,0
86453,Tomesti,HR,0,0,23,0,0,0,0,0,188,0
86461,Ciceu,HR,0,0,24,0,0,0,0,0,234,0
86479,Leliceni,HR,0,0,11,0,0,0,0,0,133,0
86487,Porumbeni,HR,0,0,21,0,0,0,0,0,222,0
86495,Racu,HR,0,0,11,0,0,0,0,0,146,0
86501,Satu Mare,HR,0,0,27,0,0,0,0,0,178,0
86519,Santimbru,HR,0,0,20,0,0,0,0,0,201,0
86687,Municipiul Deva,HD,807,396,571,45,33,0,3468,342,5211,0
86749,Carjiti,HD,0,0,0,0,0,0,0,0,0,0
86810,Municipiul Hunedoara,HD,508,325,486,23,90,272,2261,221,4273,859
86883,Ghelari,HD,9,0,18,0,0,0,45,0,113,0
86936,Teliucu Inferior,HD,0,0,16,0,0,0,0,0,123,0
86990,Municipiul Petrosani,HD,575,271,407,40,104,756,2262,270,3150,3192
87059,Municipiul Lupeni,HD,225,27,207,14,28,0,902,111,1877,0
87077,Oras Petrila,HD,158,0,220,0,0,0,483,131,1693,0
87139,Oras Uricani,HD,48,0,101,13,0,0,202,36,673,0
87175,Municipiul Vulcan,HD,183,11,302,11,23,0,796,68,2109,0
87219,Oras Aninoasa,HD,0,0,30,0,0,0,0,0,278,0
87246,Banita,HD,0,0,6,0,0,0,0,0,65,0
87291,Municipiul Brad,HD,137,17,121,0,0,0,554,0,991,0
87362,Criscior,HD,76,28,16,17,0,0,286,88,194,0
87424,Oras Calan,HD,96,51,123,42,0,0,370,129,825,0
87576,Oras Hateg,HD,175,0,131,0,0,0,818,27,1024,0
87638,Municipiul Orastie,HD,197,68,223,13,12,0,905,155,1662,0
87665,Oras Simeria,HD,100,6,106,0,15,0,287,97,922,0
87745,Baia De Cris,HD,0,0,12,0,0,0,0,0,128,0
87843,Balsa,HD,0,0,0,0,0,0,0,0,14,0
87996,Baru,HD,0,0,25,0,0,0,0,0,218,0
88047,Bacia,HD,0,0,13,0,0,0,0,0,115,0
88092,Baita,HD,0,0,28,0,0,0,0,0,185,0
88216,Batrana,HD,0,0,0,0,0,0,0,0,0,0
88261,Beriu,HD,0,0,40,0,0,0,14,0,207,0
88350,Blajeni,HD,0,0,0,0,0,0,0,0,14,0
88449,Bosorod,HD,0,0,10,0,0,0,0,0,106,0
88546,Branisca,HD,0,0,8,0,0,0,0,0,71,0
88644,Bretea Romana,HD,0,0,18,0,0,0,0,0,146,0
88788,Buces,HD,0,0,14,0,0,0,0,0,125,0
88868,Bucuresci,HD,0,0,11,0,0,0,0,0,61,0
88920,Bulzestii De Sus,HD,0,0,0,0,0,0,0,0,7,0
89026,Bunila,HD,0,0,0,0,0,0,0,0,0,0
89080,Burjuc,HD,0,0,0,0,0,0,0,0,16,0
89151,Cerbal,HD,0,0,0,0,0,0,0,0,9,0
89240,Certeju De Sus,HD,0,0,17,0,0,0,0,0,171,0
89348,Densus,HD,0,0,11,0,0,0,0,0,98,0
89428,Dobra,HD,0,0,20,0,0,0,0,0,288,0
89561,Oras Geoagiu,HD,80,56,58,0,0,0,466,27,405,0
89687,Gurasada,HD,0,0,12,0,0,0,0,0,71,0
89801,Harau,HD,0,0,11,0,0,0,0,0,124,0
89856,Ilia,HD,50,0,25,0,0,0,238,0,259,0
89954,Lapugiu De Jos,HD,0,0,14,0,0,0,0,0,115,0
90066,Lelese,HD,0,0,0,0,0,0,0,0,7,0
90119,Lunca Cernii De Jos,HD,0,0,6,0,0,0,0,0,48,0
90208,Luncoiu De Jos,HD,0,0,11,0,0,0,0,0,96,0
90262,Martinesti,HD,0,0,0,0,0,0,0,0,21,0
90342,Orastioara De Sus,HD,0,0,23,0,0,0,0,0,120,0
90431,Pestisu Mic,HD,0,0,0,0,0,0,0,0,12,0
90538,Pui,HD,0,0,53,0,0,0,0,0,294,0
90663,Rapoltu Mare,HD,0,0,12,0,0,0,0,0,124,0
90725,Rachitova,HD,0,0,10,0,0,0,0,0,83,0
90805,Ribita,HD,0,0,3,0,0,0,0,0,59,0
90878,Rau De Mori,HD,0,0,26,0,0,0,0,0,219,0
90994,Romos,HD,0,0,24,0,0,0,0,0,181,0
91054,Sarmizegetusa,HD,0,0,12,0,0,0,0,0,74,0
91116,Salasu De Sus,HD,0,0,0,0,0,0,0,0,58,0
91232,Santamaria-Orlea,HD,0,0,17,0,0,0,0,0,169,0
91330,Soimus,HD,0,0,15,0,0,0,0,0,167,0
91447,Tomesti,HD,0,0,0,0,0,0,0,0,16,0
91535,Toplita,HD,0,0,0,0,0,0,0,0,16,0
91624,Totesti,HD,0,0,0,0,0,0,0,0,49,0
91688,Turdas,HD,0,0,0,0,0,0,0,0,44,0
91731,General Berthelot,HD,0,0,0,0,0,0,0,0,24,0
91795,Vata De Jos,HD,0,0,23,0,0,0,0,0,180,0
91937,Valisoara,HD,0,0,8,0,0,0,0,0,58,0
91982,Vetel,HD,0,0,35,0,0,0,21,0,207,0
92097,Vorta,HD,0,0,4,0,0,0,0,0,34,0
92177,Zam,HD,0,0,15,0,0,0,0,0,111,0
92569,Municipiul Calarasi,CL,1024,158,569,39,15,56,4091,338,5515,317
92587,Modelu,CL,0,0,86,0,0,0,0,0,1061,0
92658,Municipiul Slobozia,IL,721,133,443,61,0,0,3625,325,4046,48
92701,Municipiul Fetesti,IL,376,0,254,37,0,0,1872,58,2501,0
92765,Oras Tandarei,IL,137,0,86,0,0,0,639,94,725,0
92783,Albesti,IL,0,0,18,0,0,0,0,0,155,0
92836,Oras Amara,IL,0,0,46,0,0,0,0,0,600,0
92872,Andrasesti,IL,0,0,13,0,0,0,0,0,213,0
92907,Balaciu,IL,0,0,23,0,0,0,0,0,175,0
92961,Borcea,CL,16,0,73,9,0,0,108,46,568,0
92989,Bordusani,IL,0,0,52,16,0,0,0,71,461,0
93021,Bucu,IL,0,0,21,0,0,0,0,0,164,0
93067,Oras Cazanesti,IL,0,0,20,0,0,0,39,39,287,0
93085,Ciocanesti,CL,0,0,49,0,0,0,0,0,309,0
93101,Ciochina,IL,0,0,41,0,0,0,0,0,259,0
93156,Ciulnita,IL,0,0,20,0,0,0,0,0,195,0
93209,Cocora,IL,0,0,14,0,0,0,0,0,157,0
93236,Cosambesti,IL,0,0,8,0,0,0,0,0,98,0
93281,Cuza Voda,CL,0,0,40,0,0,0,0,0,307,0
93325,Dichiseni,CL,0,0,15,0,0,0,0,0,142,0
93370,Dor Marunt,CL,0,0,55,0,0,0,0,0,677,0
93441,Dorobantu,CL,0,0,26,0,0,0,0,0,216,0
93487,Dragalina,CL,67,0,98,0,0,0,199,23,909,0
93539,Dragos Voda,CL,0,0,23,0,0,0,0,0,272,0
93575,Facaeni,IL,0,0,59,0,0,0,0,0,464,0
93600,Gheorghe Doja,IL,0,0,23,0,0,0,0,0,160,0
93628,Gheorghe Lazar,IL,0,0,22,0,0,0,0,0,187,0
93646,Giurgeni,IL,0,0,14,0,0,0,0,0,102,0
93664,Gradistea,CL,0,0,33,0,0,0,35,0,338,0
93717,Grindu,IL,0,0,15,0,0,0,0,0,175,0
93735,Grivita,IL,0,0,31,12,0,0,0,56,267,0
93771,Independenta,CL,0,0,24,0,0,0,0,0,288,0
93815,Jegalia,CL,0,0,55,0,0,0,0,0,323,0
93851,Lehliu,CL,0,0,19,0,0,0,0,0,180,0
93888,Oras Lehliu Gara,CL,206,0,83,35,0,0,788,287,778,0
93931,Lupsanu,CL,0,0,21,0,0,0,0,0,252,0
93995,Mihail Kogalniceanu,IL,0,0,30,14,0,0,0,12,228,0
94045,Milosesti,IL,0,0,19,0,0,0,0,0,207,0
94081,Movila,IL,0,0,22,0,0,0,0,0,130,0
94107,Munteni-Buzau,IL,0,0,35,0,0,0,0,0,275,0
94125,Alexandru Odobescu,CL,0,0,19,0,0,0,0,0,230,0
94161,Perieti,IL,0,0,27,0,0,0,0,0,297,0
94223,Perisoru,CL,0,0,51,0,0,0,0,0,528,0
94269,Reviga,IL,0,0,18,18,0,0,0,67,233,0
94312,Roseti,CL,0,0,61,0,0,0,0,0,643,0
94330,Salcioara,IL,0,0,25,0,0,0,0,0,184,0
94376,Saveni,IL,0,0,37,0,0,0,0,0,261,0
94429,Scanteia,IL,0,0,38,9,0,0,0,61,291,0
94456,Sfantu Gheorghe,IL,0,0,12,0,0,0,0,0,141,0
94492,Stelnica,IL,0,0,11,0,0,0,0,0,146,0
94535,Suditi,IL,0,0,16,0,0,0,0,0,183,0
94562,Stefan Cel Mare,CL,0,0,40,0,0,0,0,0,303,0
94580,Stefan Voda,CL,0,0,22,0,0,0,0,0,191,0
94606,Ulmu,CL,0,0,16,0,0,0,29,0,99,0
94651,Unirea,CL,0,0,18,0,0,0,0,0,189,0
94688,Valea Ciorii,IL,0,0,15,0,0,0,0,0,157,0
94731,Valcelele,CL,0,0,12,0,0,0,0,0,136,0
94768,Vlad Tepes,CL,0,0,24,0,0,0,0,0,173,0
94795,Vladeni,IL,0,0,30,0,0,0,0,0,178,0
95060,Municipiul Iasi,IS,3877,1222,2452,195,112,11428,17586,2142,26203,53174
95088,Barnova,IS,0,0,37,0,0,0,0,0,263,0
95159,Holboca,IS,0,0,87,0,0,0,0,85,837,0
95239,Rediu,IS,0,0,26,0,0,0,0,0,253,0
95293,Tomesti,IS,0,0,100,0,0,0,0,0,915,0
95355,Oras Harlau,IS,243,0,176,119,0,0,1072,640,1519,0
95391,Municipiul Pascani,IS,748,96,383,57,0,0,2975,575,3268,0
95471,Oras Targu Frumos,IS,291,0,203,37,0,0,1165,443,1751,0
95499,Ion Neculce,IS,0,0,42,0,0,0,0,0,380,0
95612,Alexandru I. Cuza,IS,0,0,31,15,0,0,0,136,249,0
95667,Andrieseni,IS,0,0,55,0,0,0,0,0,542,0
95747,Aroneanu,IS,0,0,39,0,0,0,0,0,316,0
95792,Baltati,IS,0,0,81,0,0,0,0,0,544,0
95872,Belcesti,IS,87,0,177,0,0,0,314,187,1355,0
95943,Bivolari,IS,0,0,46,0,0,0,0,0,432,0
96003,Ungheni,IS,0,0,31,0,0,0,0,0,337,0
96058,Braesti,IS,0,0,41,7,0,0,0,45,297,0
96110,Butea,IS,0,0,31,0,0,0,0,0,214,0
96147,Ceplenita,IS,0,0,56,0,0,0,0,0,443,0
96192,Ciortesti,IS,0,0,42,0,0,0,0,0,411,0
96254,Ciurea,IS,0,0,90,0,0,0,0,0,1047,0
96334,Coarnele Caprei,IS,0,0,49,17,0,0,0,86,369,0
96370,Comarna,IS,0,0,46,0,0,0,0,0,418,0
96423,Costuleni,IS,0,0,38,0,0,0,0,0,429,0
96478,Cotnari,IS,9,0,121,0,0,0,15,69,864,0
96593,Cozmesti,IS,19,0,34,0,0,0,21,71,298,0
96637,Cristesti,IS,0,0,43,15,0,0,0,58,353,0
96664,Cucuteni,IS,0,0,12,0,0,0,0,0,116,0
96717,Dagata,IS,0,0,57,0,0,0,0,73,575,0
96815,Deleni,IS,0,0,143,0,0,0,0,0,1226,0
96888,Dobrovat,IS,0,0,19,0,0,0,0,0,240,0
96904,Dolhesti,IS,0,0,40,0,0,0,0,0,326,0
96940,Dumesti,IS,0,0,70,0,0,0,0,92,550,0
97009,Erbiceni,IS,0,0,67,0,0,0,0,0,714,0
97063,Focuri,IS,19,0,45,26,0,0,0,86,467,0
97090,Golaiesti,IS,0,0,64,0,0,0,0,0,424,0
97189,Gorban,IS,0,0,32,0,0,0,0,0,272,0
97241,Grajduri,IS,0,0,20,0,0,0,0,0,384,0
97321,Gropnita,IS,0,0,41,22,0,0,0,79,371,0
97394,Grozesti,IS,0,0,18,0,0,0,0,0,161,0
97438,Halaucesti,IS,36,0,34,0,0,0,196,35,338,0
97465,Helesteni,IS,0,0,36,0,0,0,0,0,304,0
97517,Horlesti,IS,0,0,34,0,0,0,0,0,372,0
97553,Ipatele,IS,0,0,30,0,0,0,0,0,196,0
97606,Lespezi,IS,24,0,64,0,0,0,16,105,482,0
97679,Letcani,IS,0,0,83,0,0,0,0,0,696,0
97722,Lungani,IS,12,0,84,16,0,0,0,147,1117,0
97777,Madarjac,IS,0,0,19,0,0,0,0,0,212,0
97811,Mircesti,IS,0,0,46,0,0,0,0,0,350,0
97875,Mironeasa,IS,0,0,53,0,0,0,0,0,768,0
97919,Miroslava,IS,62,0,64,0,0,0,242,115,808,0
98051,Miroslovesti,IS,0,0,49,0,0,0,0,0,317,0
98113,Mogosesti,IS,11,0,76,19,0,0,19,164,594,0
98168,Mogosesti-Siret,IS,0,0,50,0,0,0,0,0,274,0
98202,Mosna,IS,0,0,22,0,0,0,0,0,195,0
98220,Motca,IS,0,0,66,0,0,0,0,0,510,0
98257,Movileni,IS,0,0,40,0,0,0,0,0,260,0
98300,Oteleni,IS,0,0,29,0,0,0,0,0,307,0
98337,Plugari,IS,0,0,49,20,0,0,0,92,401,0
98373,Oras Podu Iloaiei,IS,113,0,115,0,0,0,445,170,1088,0
98435,Popesti,IS,0,0,55,0,0,0,0,0,560,0
98505,Popricani,IS,0,0,46,0,0,0,0,0,684,0
98603,Prisacani,IS,0,0,38,0,0,0,0,0,282,0
98649,Probota,IS,0,0,45,0,0,0,0,0,396,0
98685,Raducaneni,IS,79,0,89,0,0,0,379,48,823,0
98738,Romanesti,IS,0,0,24,0,0,0,0,0,171,0
98774,Ruginoasa,IS,0,0,64,0,0,0,0,0,581,0
98827,Schitu Duca,IS,0,0,50,0,0,0,0,0,405,0
98916,Scanteia,IS,0,0,71,0,0,0,0,0,604,0
98998,Scobinti,IS,0,0,66,0,0,0,0,0,610,0
99058,Sinesti,IS,0,0,43,0,0,0,0,0,584,0
99101,Siretel,IS,0,0,58,0,0,0,0,0,575,0
99165,Stolniceni-Prajescu,IS,9,0,55,0,0,0,0,80,447,0
99209,Strunga,IS,0,0,37,0,0,0,0,0,344,0
99290,Scheia,IS,18,0,46,0,0,0,21,0,428,0
99370,Sipote,IS,0,0,76,0,0,0,0,0,615,0
99441,Tansa,IS,0,0,37,0,0,0,0,0,213,0
99478,Tatarusi,IS,14,0,73,0,0,0,18,90,445,0
99539,Todiresti,IS,0,0,85,0,0,0,0,0,634,0
99600,Trifesti,IS,0,0,45,0,0,0,0,0,522,0
99673,Tibana,IS,19,0,103,11,0,0,25,218,1175,0
99780,Tibanesti,IS,35,0,94,43,0,0,128,155,908,0
99879,Tiganasi,IS,0,0,57,0,0,0,0,0,500,0
99922,Tutora,IS,0,0,12,0,0,0,0,0,183,0
99968,Valea Seaca,IS,0,0,76,0,0,0,0,0,557,0
100004,Victoria,IS,20,0,68,15,0,0,15,109,534,0
100086,Vanatori,IS,0,0,52,0,0,0,0,0,425,0
100148,Vladeni,IS,22,0,52,50,0,0,103,229,497,0
100219,Voinesti,IS,0,0,96,0,0,0,0,0,1146,0
100273,Bals,IS,0,0,42,0,0,0,0,0,365,0
100282,Costesti,IS,0,0,21,0,0,0,0,0,184,0
100308,Draguseni,IS,0,0,23,0,0,0,0,0,147,0
100317,Fantanele,IS,18,0,48,0,0,0,0,79,318,0
100326,Harmanesti,IS,0,0,16,0,0,0,0,0,222,0
100335,Rachiteni,IS,0,0,36,0,0,0,0,0,230,0
100344,Roscani,IS,0,0,21,0,0,0,0,0,215,0
100353,Valea Lupului,IS,0,0,29,0,0,0,0,0,282,0
100362,Ciohorani,IS,0,0,18,0,0,0,0,0,184,0
100521,Municipiul Giurgiu,GR,801,153,521,0,20,0,3491,208,4821,0
100549,Slobozia,GR,0,0,13,0,0,0,0,0,152,0
100576,Oras Buftea,IF,255,0,181,0,0,0,1066,101,2147,0
100610,Municipiul Oltenita,CL,447,0,186,78,0,0,2071,389,1890,0
100638,Mitreni,CL,0,0,26,0,0,0,0,0,267,0
100683,Municipiul Urziceni,IL,394,38,183,70,0,0,1583,319,1680,0
100709,Ciocarlia,IL,0,0,0,0,0,0,0,0,0,0
100736,Manasia,IL,0,0,32,0,0,0,11,0,305,0
100754,Adancata,IL,0,0,16,0,0,0,0,0,171,0
100781,Adunatii-Copaceni,GR,0,0,52,0,0,0,0,0,472,0
100834,Afumati,IF,0,0,48,0,0,0,0,0,687,0
100852,Alexeni,IL,0,0,13,0,0,0,0,0,221,0
100870,Armasesti,IL,26,0,16,0,0,0,96,37,164,0
100923,Axintele,IL,0,0,19,0,0,0,0,0,224,0
100969,Balotesti,IF,0,0,70,0,0,0,0,0,626,0
101001,Baneasa,GR,0,0,36,0,0,0,0,0,425,0
101056,Barcanesti,IL,0,0,23,0,0,0,0,0,328,0
101083,Belciugatele,CL,0,0,16,0,0,0,0,0,195,0
101145,Berceni,IF,0,0,39,0,0,0,0,0,562,0
101163,Bolintin-Deal,GR,0,0,59,0,0,0,0,0,473,0
101190,Oras Bolintin-Vale,GR,315,0,113,0,0,0,1391,148,1090,0
101243,Brazii,IL,0,0,11,0,0,0,0,0,113,0
101298,Branesti,IF,278,0,87,0,0,0,1222,129,894,0
